"VIA FUNARI, 27",Via dei Funari,empty,Municipio Roma I,Roma,Roma Capitale,Lazio,00186,41.893496,12.479073
"VIA FUOCO SACRO, 114",Via del Fuoco Sacro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8642891,12.6384576
VIA FURCI 47,Via Furci,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8981785,12.6854736
VIA FURNARI 15,Via Furnari,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8774573,12.6429419
VIA FURNARI N. 33,Via Furnari,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8774573,12.6429419
"VIA FURNARI, 33",Via Furnari,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8774573,12.6429419
"VIA FURNARI,10",Via Furnari,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8774573,12.6429419
VIA G. ALESSANDRI 53,Via Giovanni Alessandri,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8644542,12.6343244
VIA G. ALESSANDRI N. 25,Via Giovanni Alessandri,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8644542,12.6343244
VIA G. APPULA N. 11,Via Grumo Appula,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00044,41.8469415,12.6580107
VIA G. B. BASTIANELLI 9,Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
VIA G. B. BASTIANELLI N. 109,Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
VIA G. B. BASTIANELLI N. 44,Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
VIA G. B. BASTIANELLI N. 70,Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
VIA G. B. BASTIANELLI N. 80,Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
VIA G. B. BASTIANELLI N. 9,Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
"VIA G. B. BASTIANELLI, 33",Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
"VIA G. B. BASTIANELLI, 62",Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
VIA G. B. MILIANI N. 25,Via Gian Battista Miliani,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8596937,12.6232315
"VIA G. B. MILIANI, 23",Via Gian Battista Miliani,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8596937,12.6232315
VIA G. B. SCOZZA 5/D,Via Giovanni Battista Scozza,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8684913,12.646358
VIA G. B. SCOZZA N. 17,Via Giovanni Battista Scozza,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8684913,12.646358
"VIA G. B. SCOZZA, 11",Via Giovanni Battista Scozza,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8684913,12.646358
"VIA G. B. SCOZZA, 15/A",Via Giovanni Battista Scozza,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8684913,12.646358
"VIA G. B. SCOZZA, 5",Via Giovanni Battista Scozza,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8684913,12.646358
VIA G. BASTIANELLI 62,Via Bastianelli,empty,empty,empty,Roma Capitale,Lazio,00076,41.7307412,12.8340277
